pid,Player,Mat,Inns_bowl,Balls_bowled,Runs_given,Wkts_taken,Avg_bowl,Econ_bowl,SR_bowl,4wkt,5wkt,BBwkts,BBruns,debut,retire,team1,team2,team3
AAMallett19711975,AA Mallett,9,9,502,341,11,31.0,4.07,45.6,0,0,3,34,1971,1975,AUS,,
MFMalone19771982,MF Malone,10,10,612,315,11,28.63,3.08,55.6,0,0,2,9,1977,1982,AUS,,
AMartin20112011,A Martin,9,9,444,296,11,26.9,4.0,40.3,1,0,4,36,2011,2011,WI,,
EZMatambanadzo19961997,EZ Matambanadzo,7,7,297,217,11,19.72,4.38,27.0,1,0,4,32,1996,1997,ZIM,,
MMbangwa19962002,M Mbangwa,29,29,1369,1140,11,103.63,4.99,124.4,0,0,2,24,1996,2002,ZIM,,
DRParry19781980,DR Parry,6,6,330,259,11,23.54,4.7,30.0,0,0,3,47,1978,1980,WI,,
RLPowell19992005,RL Powell,109,25,473,491,11,44.63,6.22,43.0,0,0,2,5,1999,2005,WI,,
TTSamaraweera19982011,TT Samaraweera,53,17,702,542,11,49.27,4.63,63.8,0,0,3,34,1998,2011,SL,,
ShafiuddinAhmed19972000,Shafiuddin Ahmed,11,11,495,426,11,38.72,5.16,45.0,0,0,3,42,1997,2000,BDESH,,
DLSvanBunge20022013,DLS van Bunge,37,13,331,329,11,29.9,5.96,30.0,0,0,3,16,2002,2013,NL,,
AvanderMerwe20102011,A van der Merwe,9,9,432,323,11,29.36,4.48,39.2,0,1,5,49,2010,2011,IRE,,
JDFVandersay20152019,JDF Vandersay,12,11,491,480,11,43.63,5.86,44.6,0,0,3,50,2015,2019,SL,,
ASWassan19901991,AS Wassan,9,9,426,283,11,25.72,3.98,38.7,0,0,3,28,1990,1991,INDIA,,
MZondeki20022008,M Zondeki,13,12,558,504,11,45.81,5.41,50.7,0,0,2,40,2002,2008,Afr,SA,
MWAlleyne19992000,MW Alleyne,10,9,366,280,10,28.0,4.59,36.6,0,0,3,27,1999,2000,ENG,,
MAAponso20162018,MA Aponso,9,9,423,377,10,37.7,5.34,42.3,1,0,4,18,2016,2018,SL,,
TDAstle20172019,TD Astle,9,8,270,246,10,24.6,5.46,27.0,0,0,3,33,2017,2019,NZ,,
DJCallaghan19922000,DJ Callaghan,29,19,444,365,10,36.5,4.93,44.4,0,0,3,32,1992,2000,SA,,
ACodrington20032007,A Codrington,9,8,300,265,10,26.5,5.3,30.0,0,1,5,27,2003,2007,CAN,,
MdeLange20122016,M de Lange,4,4,209,198,10,19.8,5.68,20.9,1,0,4,46,2012,2016,SA,,
RDhanraj19941995,R Dhanraj,6,5,264,170,10,17.0,3.86,26.4,1,0,4,26,1994,1995,WI,,
JNFrylinck20192019,JN Frylinck,5,5,195,116,10,11.6,3.56,19.5,0,1,5,13,2019,2019,NAM,,
MWGatting19771993,MW Gatting,92,14,392,336,10,33.6,5.14,39.2,0,0,3,32,1977,1993,ENG,,
NGJones20102011,NG Jones,14,13,389,234,10,23.4,3.6,38.9,0,0,2,19,2010,2011,IRE,,
KhawarAli20192019,Khawar Ali,5,5,258,188,10,18.8,4.37,25.8,1,0,4,23,2019,2019,OMAN,,
FJKlaassen20182019,FJ Klaassen,4,4,240,150,10,15.0,3.75,24.0,0,0,3,30,2018,2019,NL,,
RRKulkarni19831987,RR Kulkarni,10,10,444,345,10,34.5,4.66,44.4,0,0,3,42,1983,1987,INDIA,,
DKLiyanage19922001,DK Liyanage,16,16,642,510,10,51.0,4.76,64.2,0,0,3,49,1992,2001,SL,,
MohammadSharif20012007,Mohammad Sharif,9,9,499,424,10,42.4,5.09,49.9,0,0,3,40,2001,2007,BDESH,,
MohammadZahid19962002,Mohammad Zahid,11,11,512,391,10,39.1,4.58,51.2,0,0,2,20,1996,2002,PAK,,
DMohammed20062008,D Mohammed,7,6,353,235,10,23.5,3.99,35.3,0,0,3,37,2006,2008,WI,,
NaimurRahman19952002,Naimur Rahman,29,24,1094,904,10,90.4,4.95,109.4,0,0,2,51,1995,2002,BDESH,,
RJNicol20112013,RJ Nicol,22,17,339,329,10,32.9,5.82,33.9,1,0,4,19,2011,2013,NZ,,
HPatel20092013,H Patel,23,16,409,353,10,35.3,5.17,40.9,1,0,4,28,2009,2013,CAN,,
MJGRippon20132018,MJG Rippon,6,6,252,167,10,16.7,3.97,25.2,1,0,4,37,2013,2018,NL,,
IHRomaine20062009,IH Romaine,35,13,326,355,10,35.5,6.53,32.6,0,0,2,22,2006,2009,BMUDA,,
KRRutherford19851995,KR Rutherford,121,17,389,323,10,32.3,4.98,38.9,0,0,2,39,1985,1995,NZ,,
RLSanghvi19981998,RL Sanghvi,10,10,498,399,10,39.9,4.8,49.8,0,0,3,29,1998,1998,INDIA,,
SanwarHossain19982003,Sanwar Hossain,27,13,383,327,10,32.7,5.12,38.3,0,0,3,49,1998,2003,BDESH,,
MDShanaka20162019,MD Shanaka,22,12,282,274,10,27.4,5.82,28.2,0,1,5,43,2016,2019,SL,,
GSharma19851987,G Sharma,11,10,486,361,10,36.1,4.45,48.6,0,0,3,29,1985,1987,INDIA,,
TBSole20182019,TB Sole,10,10,504,387,10,38.7,4.6,50.4,1,0,4,15,2018,2019,SCOT,,
MNWaller20092018,MN Waller,79,30,666,566,10,56.6,5.09,66.6,0,0,2,44,2009,2018,ZIM,,
ZiaurRahman20132014,Ziaur Rahman,13,11,390,301,10,30.1,4.63,39.0,0,1,5,30,2013,2014,BDESH,,
KNAmalean19861988,KN Amalean,8,8,318,207,9,23.0,3.9,35.3,1,0,4,46,1986,1988,SL,,
MKDIAmerasinghe20072008,MKDI Amerasinghe,8,8,426,363,9,40.33,5.11,47.3,0,0,3,44,2007,2008,SL,,
AmjadJaved20082017,Amjad Javed,15,15,618,608,9,67.55,5.9,68.6,0,0,3,60,2008,2017,UAE,,
MLCummins20142017,ML Cummins,11,9,450,474,9,52.66,6.32,50.0,0,0,3,82,2014,2017,WI,,
KMCurran19831987,KM Curran,11,10,506,398,9,44.22,4.71,56.2,0,0,3,65,1983,1987,ZIM,,
MHDekker19921996,MH Dekker,23,12,347,290,9,32.22,5.01,38.5,0,0,2,16,1992,1996,ZIM,,
GRAdeSilva19751982,GRA de Silva,6,6,305,262,9,29.11,5.15,33.8,0,0,3,41,1975,1982,SL,,
PLSGamage20142017,PLS Gamage,9,9,402,392,9,43.55,5.85,44.6,1,0,4,57,2014,2017,SL,,
KGore20192019,K Gore,7,7,300,208,9,23.11,4.16,33.3,1,0,4,20,2019,2019,USA,,
MPJarvis19871995,MP Jarvis,12,12,601,451,9,50.11,4.5,66.7,0,0,2,37,1987,1995,ZIM,,
JavedAhmadi20102019,Javed Ahmadi,44,17,398,319,9,35.44,4.8,44.2,1,0,4,37,2010,2019,AFG,,
PKhadka20182019,P Khadka,6,6,258,164,9,18.22,3.81,28.6,1,0,4,26,2018,2019,NEPAL,,
KhaliqDad20092010,Khaliq Dad,6,6,252,150,9,16.66,3.57,28.0,0,0,3,30,2009,2010,AFG,,
RJKirtley20012004,RJ Kirtley,11,11,549,481,9,53.44,5.25,61.0,0,0,2,33,2001,2004,ENG,,
TKumaran19992000,T Kumaran,8,8,378,348,9,38.66,5.52,42.0,0,0,3,24,1999,2000,INDIA,,
RPLefebvre19962003,RP Lefebvre,11,11,534,346,9,38.44,3.88,59.3,0,0,2,38,1996,2003,NL,,
ASLuseno20032010,AS Luseno,10,10,330,316,9,35.11,5.74,36.6,1,0,4,32,2003,2010,KENYA,,
MWMachan20132016,MW Machan,23,16,402,384,9,42.66,5.73,44.6,0,0,3,31,2013,2016,SCOT,,
CSMacLeod20082019,CS MacLeod,66,31,770,694,9,77.11,5.4,85.5,0,0,2,26,2008,2019,SCOT,,
MohammadKashif20062010,Mohammad Kashif,11,11,450,410,9,45.55,5.46,50.0,0,0,3,42,2006,2010,NL,,
MohammadShahzad20142016,Mohammad Shahzad,6,6,240,233,9,25.88,5.82,26.6,1,0,4,26,2014,2016,UAE,,
MohammadTauqir20042015,Mohammad Tauqir,11,11,491,383,9,42.55,4.68,54.5,0,0,2,38,2004,2015,UAE,,
DTMutendera19992001,DT Mutendera,9,9,390,334,9,37.11,5.13,43.3,0,0,3,23,1999,2001,ZIM,,
JLOntong20012012,JL Ontong,28,16,538,396,9,44.0,4.41,59.7,0,0,3,30,2001,2012,Afr,SA,
CAKRajitha20182019,CAK Rajitha,9,9,353,379,9,42.11,6.44,39.2,0,0,2,17,2018,2019,SL,,
TGShaw19911994,TG Shaw,9,9,504,298,9,33.11,3.54,56.0,0,0,2,19,1991,1994,SA,,
TAMSiriwardana20152019,TAM Siriwardana,27,21,601,547,9,60.77,5.46,66.7,0,0,2,27,2015,2019,SL,,
SoumyaSarkar20142019,Soumya Sarkar,55,14,324,318,9,35.33,5.88,36.0,0,0,3,56,2014,2019,BDESH,,
SSriram20002004,S Sriram,8,8,324,274,9,30.44,5.07,36.0,0,0,3,43,2000,2004,INDIA,,
CAHStevenson20192019,CAH Stevenson,4,4,186,149,9,16.55,4.8,20.6,0,0,3,22,2019,2019,USA,,
MLSu'a19921995,ML Su'a,12,12,463,367,9,40.77,4.75,51.4,1,0,4,59,1992,1995,NZ,,
BRMTaylor20042019,BRM Taylor,193,21,396,406,9,45.11,6.15,44.0,0,0,3,54,2004,2019,ZIM,,
SDUdal19942005,SD Udal,11,11,612,400,9,44.44,3.92,68.0,0,0,2,37,1994,2005,ENG,,
RMWest20082009,RM West,10,9,447,279,9,31.0,3.74,49.6,1,0,4,26,2008,2009,IRE,,
DWiese20152016,D Wiese,6,6,294,316,9,35.11,6.44,32.6,0,0,3,50,2015,2016,SA,,
HSWilliams19992000,HS Williams,7,7,329,228,9,25.33,4.15,36.5,0,0,3,38,1999,2000,SA,,
KOKWilliams20172018,KOK Williams,8,7,330,293,9,32.55,5.32,36.6,1,0,4,43,2017,2018,WI,,
BWood19721982,B Wood,13,10,420,224,9,24.88,3.2,46.6,0,0,2,14,1972,1982,ENG,,
RAWoolmer19721976,RA Woolmer,6,6,321,260,9,28.88,4.85,35.6,0,0,3,33,1972,1976,ENG,,
AbdurRauf20082008,Abdur Rauf,4,4,214,212,8,26.5,5.94,26.7,0,0,3,24,2008,2008,PAK,,
RGAga20042014,RG Aga,12,11,402,320,8,40.0,4.77,50.2,0,0,2,17,2004,2014,KENYA,,
ACAgar20152018,AC Agar,9,9,432,414,8,51.75,5.75,54.0,0,0,2,48,2015,2018,AUS,,
SLCampbell19942001,SL Campbell,90,8,196,170,8,21.25,5.2,24.5,1,0,4,30,1994,2001,WI,,
RPdeGroen19931994,RP de Groen,12,12,549,478,8,59.75,5.22,68.6,0,0,2,34,1993,1994,NZ,,
DolarMahmud20082009,Dolar Mahmud,7,7,210,258,8,32.25,7.37,26.2,1,0,4,28,2008,2009,BDESH,,
SFGraf19801981,SF Graf,11,10,522,345,8,43.12,3.96,65.2,0,0,2,23,1980,1981,AUS,,
EJGray19841988,EJ Gray,10,9,386,286,8,35.75,4.44,48.2,0,0,2,26,1984,1988,NZ,,
HasanJamil19771978,Hasan Jamil,6,5,232,154,8,19.25,3.98,29.0,0,0,3,18,1977,1978,PAK,,
BCHollioake19972002,BC Hollioake,20,17,642,532,8,66.5,4.97,80.2,0,0,2,37,1997,2002,ENG,,
IrfanAhmed20082014,Irfan Ahmed,6,6,290,299,8,37.37,6.18,36.2,0,0,3,51,2008,2014,HKG,,
IzatullahDawlatzai20102015,Izatullah Dawlatzai,5,5,210,146,8,18.25,4.17,26.2,1,0,4,38,2010,2015,AFG,,
DPMDJayawardene19982015,DPMD Jayawardene,448,28,593,563,8,70.37,5.69,74.1,0,0,2,56,1998,2015,Asia,SL,
MOJones20062007,MO Jones,12,12,458,482,8,60.25,6.31,57.2,0,0,2,25,2006,2007,BMUDA,,
JunaidSiddique20192019,Junaid Siddique,3,3,171,147,8,18.37,5.15,21.3,0,0,3,37,2019,2019,UAE,,
ARKapoor19952000,AR Kapoor,17,17,900,612,8,76.5,4.08,112.5,0,0,2,33,1995,2000,INDIA,,
JFKloppenburg20022003,JF Kloppenburg,6,6,242,191,8,23.87,4.73,30.2,1,0,4,42,2002,2003,NL,,
MKGCPLakshitha20022003,MKGCP Lakshitha,7,7,300,254,8,31.75,5.08,37.5,0,0,2,34,2002,2003,SL,,
TJLaughlin19781979,TJ Laughlin,6,6,308,224,8,28.0,4.36,38.5,0,0,3,54,1978,1979,AUS,,
CHLloyd19731985,CH Lloyd,87,10,358,210,8,26.25,3.51,44.7,0,0,2,4,1973,1985,WI,,
ACILock19961996,ACI Lock,8,7,289,219,8,27.37,4.54,36.1,0,1,5,44,1996,1996,ZIM,,
JFMMorrison19751983,JFM Morrison,18,7,283,199,8,24.87,4.21,35.3,0,0,3,24,1975,1983,NZ,,
PWAMulder20172019,PWA Mulder,10,10,318,308,8,38.5,5.81,39.7,0,0,2,59,2017,2019,SA,,
NavedAnjum19841992,Naved Anjum,13,12,472,344,8,43.0,4.37,59.0,0,0,2,27,1984,1992,PAK,,
NawrozMangal20092016,Nawroz Mangal,49,16,293,235,8,29.37,4.81,36.6,0,0,3,35,2009,2016,AFG,,
RNgarava20172018,R Ngarava,9,9,377,409,8,51.12,6.5,47.1,0,0,2,37,2017,2018,ZIM,,
ANortje20192019,A Nortje,4,4,189,150,8,18.75,4.76,23.6,0,0,3,57,2019,2019,SA,,
NMOdhiambo20102013,NM Odhiambo,8,7,318,256,8,32.0,4.83,39.7,0,0,3,48,2010,2013,KENYA,,
SGPeall19921996,SG Peall,21,19,900,678,8,84.75,4.52,112.5,0,0,3,54,1992,1996,ZIM,,
VPermaul20122017,V Permaul,7,7,331,271,8,33.87,4.91,41.3,0,0,3,40,2012,2017,WI,,
MWPriest19901998,MW Priest,18,17,752,590,8,73.75,4.7,94.0,0,0,2,27,1990,1998,NZ,,
QadeerAhmed20152019,Qadeer Ahmed,11,11,516,467,8,58.37,5.43,64.5,0,0,2,38,2015,2019,UAE,,
HPRinke20062006,HP Rinke,18,12,277,273,8,34.12,5.91,34.6,0,0,2,11,2006,2006,ZIM,,
GRRobertson19941998,GR Robertson,13,13,597,430,8,53.75,4.32,74.6,0,0,3,29,1994,1998,AUS,,
GARogers20062008,GA Rogers,13,11,512,409,8,51.12,4.79,64.0,0,0,2,22,2006,2008,SCOT,,
BMScholtz20192019,BM Scholtz,5,5,224,131,8,16.37,3.5,28.0,1,0,4,27,2019,2019,NAM,,
RGSharma20072019,RG Sharma,221,38,593,515,8,64.37,5.21,74.1,0,0,2,27,2007,2019,INDIA,,
AMStuart19971997,AM Stuart,3,3,180,109,8,13.62,3.63,22.5,0,1,5,26,1997,1997,AUS,,
CELStuart20012001,CEL Stuart,5,5,258,205,8,25.62,4.76,32.2,0,1,5,44,2001,2001,WI,,
SRTaylor20192019,SR Taylor,9,7,229,170,8,21.25,4.45,28.6,1,0,4,23,2019,2019,USA,,
SNThakur20172019,SN Thakur,7,7,323,339,8,42.37,6.29,40.3,1,0,4,52,2017,2019,INDIA,,
JDUnadkat20132013,JD Unadkat,7,7,312,209,8,26.12,4.01,39.0,1,0,4,41,2013,2013,INDIA,,
TvanderGugten20122013,T van der Gugten,4,4,126,85,8,10.62,4.04,15.7,0,1,5,24,2012,2013,NL,,
RJvanVuuren20032003,RJ van Vuuren,5,5,300,298,8,37.25,5.96,37.5,0,1,5,43,2003,2003,NAM,,
BGKWalker20002002,BGK Walker,11,11,438,417,8,52.12,5.71,54.7,0,0,2,43,2000,2002,NZ,,
BWarnapura19751982,B Warnapura,12,9,414,316,8,39.5,4.57,51.7,0,0,3,42,1975,1982,SL,,
VJWells19991999,VJ Wells,9,8,220,189,8,23.62,5.15,27.5,0,0,3,30,1999,1999,ENG,,
BMWheeler20152015,BM Wheeler,6,6,309,315,8,39.37,6.11,38.6,0,0,3,63,2015,2015,NZ,,
SGWhittingham20172019,SG Whittingham,5,5,251,224,8,28.0,5.35,31.3,0,0,3,58,2017,2019,SCOT,,
RGCEWijesuriya19821985,RGCE Wijesuriya,8,8,312,287,8,35.87,5.51,39.0,0,0,2,25,1982,1985,SL,,
NSYadav19861987,NS Yadav,7,7,330,228,8,28.5,4.14,41.2,0,0,2,18,1986,1987,INDIA,,
SAbidAli19741975,S Abid Ali,5,5,336,187,7,26.71,3.33,48.0,0,0,2,22,1974,1975,INDIA,,
AminulIslam19882002,Aminul Islam,39,19,412,411,7,58.71,5.98,58.8,0,0,3,57,1988,2002,BDESH,,
AsifMujtaba19861996,Asif Mujtaba,66,28,756,658,7,94.0,5.22,108.0,0,0,2,38,1986,1996,PAK,,
KBJAzad19801986,KBJ Azad,25,11,390,273,7,39.0,4.2,55.7,0,0,2,48,1980,1986,INDIA,,
SBBangar20022004,SB Bangar,15,14,442,384,7,54.85,5.21,63.1,0,0,2,39,2002,2004,INDIA,,
OACBanks20032005,OAC Banks,5,5,270,189,7,27.0,4.2,38.5,0,0,2,24,2003,2005,WI,,
BSBedi19741979,BS Bedi,10,10,590,340,7,48.57,3.45,84.2,0,0,2,44,1974,1979,INDIA,,
REBryson19971997,RE Bryson,7,7,378,323,7,46.14,5.12,54.0,0,0,2,34,1997,1997,SA,,
RPBurl20172019,RP Burl,18,10,210,207,7,29.57,5.91,30.0,1,0,4,32,2017,2019,ZIM,,
BECongdon19731978,BE Congdon,11,10,437,287,7,41.0,3.94,62.4,0,0,2,17,1973,1978,NZ,,
GJCrocker19921993,GJ Crocker,6,6,238,208,7,29.71,5.24,34.0,1,0,4,26,1992,1993,ZIM,,
ABdeVilliers20052018,AB de Villiers,228,9,192,202,7,28.85,6.31,27.4,0,0,2,15,2005,2018,Afr,SA,
DAGFletcher19831983,DAG Fletcher,6,6,301,221,7,31.57,4.4,43.0,1,0,4,42,1983,1983,ZIM,,
ASHansra20102014,AS Hansra,24,18,445,413,7,59.0,5.56,63.5,0,0,3,27,2010,2014,CAN,,
CWHenderson20012001,CW Henderson,4,4,217,132,7,18.85,3.64,31.0,1,0,4,17,2001,2001,SA,,
MCHenriques20092017,MC Henriques,11,10,354,306,7,43.71,5.18,50.5,0,0,3,32,2009,2017,AUS,,
AGHuckle19971999,AG Huckle,19,18,858,661,7,94.42,4.62,122.5,0,0,2,27,1997,1999,ZIM,,
JavedMiandad19751996,Javed Miandad,233,12,436,297,7,42.42,4.08,62.2,0,0,2,22,1975,1996,PAK,,
SPJones20042005,SP Jones,8,7,348,275,7,39.28,4.74,49.7,0,0,2,43,2004,2005,ENG,,
KamranShazad20142015,Kamran Shazad,4,4,222,209,7,29.85,5.64,31.7,0,0,3,41,2014,2015,UAE,,
JJKrejza20112011,JJ Krejza,8,8,425,331,7,47.28,4.67,60.7,0,0,2,28,2011,2011,AUS,,
KrishnaChandran20142016,Krishna Chandran,12,11,418,431,7,61.57,6.18,59.7,0,0,3,45,2014,2016,UAE,,
MLLewis20052006,ML Lewis,7,7,341,391,7,55.85,6.87,48.7,0,0,3,56,2005,2006,AUS,,
MahbubulAlam20092009,Mahbubul Alam,5,5,222,280,7,40.0,7.56,31.7,0,0,2,42,2009,2009,BDESH,,
BMavuta20182019,B Mavuta,7,7,276,266,7,38.0,5.78,39.4,0,0,2,30,2018,2019,ZIM,,
MominulHaque20122018,Mominul Haque,28,12,234,190,7,27.14,4.87,33.4,0,0,2,13,2012,2018,BDESH,,
EAMoseley19901991,EA Moseley,9,8,330,278,7,39.71,5.05,47.1,0,0,2,52,1990,1991,WI,,
CMunro20132019,C Munro,57,25,552,481,7,68.71,5.22,78.8,0,0,2,10,2013,2019,NZ,,
TMuzarabani20152016,T Muzarabani,8,8,323,262,7,37.42,4.86,46.1,0,0,2,32,2015,2016,ZIM,,
AKPatel19841985,AK Patel,8,6,360,263,7,37.57,4.38,51.4,0,0,3,43,1984,1985,INDIA,,
NKPatel20192019,NK Patel,6,5,132,101,7,14.42,4.59,18.8,0,0,2,11,2019,2019,USA,,
KPPietersen20042013,KP Pietersen,136,23,400,370,7,52.85,5.55,57.1,0,0,2,22,2004,2013,ENG,ICC,
AMSamad20032009,AM Samad,27,14,235,281,7,40.14,7.17,33.5,0,0,1,8,2003,2009,CAN,,
KDShah20142018,KD Shah,10,3,110,79,7,11.28,4.3,15.7,1,0,4,10,2014,2018,HKG,,
OAShah20012009,OA Shah,71,10,193,184,7,26.28,5.72,27.5,0,0,3,15,2001,2009,ENG,,
ShahidMahboob19821984,Shahid Mahboob,10,10,540,382,7,54.57,4.24,77.1,0,0,1,23,1982,1984,PAK,,
BBSran20162016,BB Sran,6,6,302,269,7,38.42,5.34,43.1,0,0,3,56,2016,2016,INDIA,,
BStanlake20172019,B Stanlake,7,7,354,324,7,46.28,5.49,50.5,0,0,3,35,2017,2019,AUS,,
GBStevenson19801981,GB Stevenson,4,4,192,125,7,17.85,3.9,27.4,1,0,4,33,1980,1981,ENG,,
CPTremain20162016,CP Tremain,4,4,240,255,7,36.42,6.37,34.2,0,0,3,64,2016,2016,AUS,,
TETucker20082009,TE Tucker,5,5,174,157,7,22.42,5.41,24.8,1,0,4,56,2008,2009,BMUDA,,
SLWatkin19941994,SL Watkin,4,4,221,193,7,27.57,5.23,31.5,1,0,4,49,1994,1994,ENG,,
BYardley19781983,B Yardley,7,5,198,130,7,18.57,3.93,28.2,0,0,3,28,1978,1983,AUS,,
ZaheerAbbas19741985,Zaheer Abbas,62,12,280,223,7,31.85,4.77,40.0,0,0,2,26,1974,1985,PAK,,
ZeeshanMaqsood20192019,Zeeshan Maqsood,5,5,264,147,7,21.0,3.34,37.7,0,0,3,35,2019,2019,OMAN,,
AqibIlyas20192019,Aqib Ilyas,5,5,138,80,6,13.33,3.47,23.0,0,0,2,32,2019,2019,OMAN,,
AtharAliKhan19881998,Athar Ali Khan,19,15,420,365,6,60.83,5.21,70.0,0,0,2,33,1988,1998,BDESH,,
IDAustin19981999,ID Austin,9,9,475,360,6,60.0,4.54,79.1,0,0,2,25,1998,1999,ENG,,
AzharSaeed19941996,Azhar Saeed,7,7,271,213,6,35.5,4.71,45.1,0,0,3,45,1994,1996,UAE,,
IRBell20042015,IR Bell,161,6,88,88,6,14.66,6.0,14.6,0,0,3,9,2004,2015,ENG,,
BilawalBhatti20132015,Bilawal Bhatti,10,10,409,439,6,73.16,6.44,68.1,0,0,3,37,2013,2015,PAK,,
GEBradburn19902001,GE Bradburn,11,10,385,318,6,53.0,4.95,64.1,0,0,2,18,1990,2001,NZ,,
LJBurger20032003,LJ Burger,6,6,330,297,6,49.5,5.4,55.0,0,0,3,39,2003,2003,NAM,,
NDeonarine20052015,N Deonarine,31,20,501,475,6,79.16,5.68,83.5,0,0,2,18,2005,2015,WI,,
LHDDilhara20052013,LHD Dilhara,9,8,330,261,6,43.5,4.74,55.0,0,0,2,30,2005,2013,SL,,
SFDukanwala19961996,SF Dukanwala,5,4,198,153,6,25.5,4.63,33.0,0,1,5,29,1996,1996,UAE,,
FahadAlhashmi20082015,Fahad Alhashmi,5,5,224,202,6,33.66,5.41,37.3,0,0,2,39,2008,2015,UAE,,
KHRKFernando20022006,KHRK Fernando,7,7,234,159,6,26.5,4.07,39.0,0,0,3,12,2002,2006,SL,,
SCGetkate20192019,SC Getkate,3,3,162,120,6,20.0,4.44,27.0,0,0,2,30,2019,2019,IRE,,
JOAGordon20122014,JOA Gordon,5,5,204,191,6,31.83,5.61,34.0,0,0,3,26,2012,2014,CAN,,
MDGunathilaka20152019,MD Gunathilaka,38,18,306,296,6,49.33,5.8,51.0,0,0,3,48,2015,2019,SL,,
ROHinds20012004,RO Hinds,14,12,407,350,6,58.33,5.15,67.8,0,0,2,19,2001,2004,WI,,
ImranFarhat20012013,Imran Farhat,58,8,116,110,6,18.33,5.68,19.3,0,0,3,10,2001,2013,PAK,,
MMAJonkman20072010,MMA Jonkman,4,4,136,113,6,18.83,4.98,22.6,0,0,3,22,2007,2010,NL,,
KarimSadiq20092016,Karim Sadiq,24,12,320,201,6,33.5,3.76,53.3,0,0,2,10,2009,2016,AFG,,
JKila20182019,J Kila,6,6,199,135,6,22.5,4.07,33.1,0,0,3,27,2018,2019,PNG,,
PNKirsten19911994,PN Kirsten,40,8,183,152,6,25.33,4.98,30.5,0,0,3,31,1991,1994,SA,,
BPLoots20102011,BP Loots,7,7,280,287,6,47.83,6.15,46.6,0,0,3,16,2010,2011,NL,,
PEMcEwan19801985,PE McEwan,17,10,420,353,6,58.83,5.04,70.0,0,0,2,29,1980,1985,NZ,,
SCGMacGill20002000,SCG MacGill,3,3,180,105,6,17.5,3.5,30.0,1,0,4,19,2000,2000,AUS,,
KAMaharaj20172018,KA Maharaj,4,4,187,166,6,27.66,5.32,31.1,0,0,3,25,2017,2018,SA,,
KOMeth20062012,KO Meth,11,9,406,419,6,69.83,6.19,67.6,0,0,2,52,2006,2012,ZIM,,
PLMommsen20102017,PL Mommsen,44,6,132,130,6,21.66,5.9,22.0,0,0,3,26,2010,2017,SCOT,,
CTMutombodzi20132015,CT Mutombodzi,11,9,311,278,6,46.33,5.36,51.8,0,0,2,33,2013,2015,ZIM,,
Naveen-ul-Haq20162019,Naveen-ul-Haq,4,4,212,201,6,33.5,5.68,35.3,0,0,3,60,2016,2019,AFG,,
EOOdumbe19961996,EO Odumbe,8,7,137,137,6,22.83,6.0,22.8,0,0,2,8,1996,1996,KENYA,,
TKPatel20192019,TK Patel,5,4,192,114,6,19.0,3.56,32.0,0,0,2,25,2019,2019,USA,,
MJRRindel19941999,MJR Rindel,22,12,270,242,6,40.33,5.37,45.0,0,0,2,15,1994,1999,SA,,
GKRobertson19811989,GK Robertson,10,10,498,321,6,53.5,3.86,83.0,0,0,2,29,1981,1989,NZ,,
BGRogers20022005,BG Rogers,15,9,324,321,6,53.5,5.94,54.0,0,0,2,55,2002,2005,ZIM,,
SaeedAnwar19892003,Saeed Anwar,247,13,242,191,6,31.83,4.73,40.3,0,0,2,9,1989,2003,PAK,,
SaifulIslam19901997,Saiful Islam,7,7,303,256,6,42.66,5.06,50.5,1,0,4,36,1990,1997,BDESH,,
RSharma20112012,R Sharma,4,4,206,177,6,29.5,5.15,34.3,0,0,3,43,2011,2012,INDIA,,
CEWSilverwood19962001,CEW Silverwood,7,7,306,244,6,40.66,4.78,51.0,0,0,3,43,1996,2001,ENG,,
NMKSmith19961996,NMK Smith,7,6,261,190,6,31.66,4.36,43.5,0,0,3,29,1996,1996,ENG,,
GSnyman20032003,G Snyman,5,5,288,281,6,46.83,5.85,48.0,0,0,3,69,2003,2003,NAM,,
JHStander20092012,JH Stander,5,4,150,166,6,27.66,6.64,25.0,0,0,2,25,2009,2012,SCOT,,
DAStirling19841984,DA Stirling,6,6,246,207,6,34.5,5.04,41.0,0,0,2,29,1984,1984,NZ,,
TaijulIslam20142019,Taijul Islam,6,6,342,220,6,36.66,3.85,57.0,1,0,4,11,2014,2019,BDESH,,
TalhaJubair20022003,Talha Jubair,6,6,204,255,6,42.5,7.5,34.0,1,0,4,65,2002,2003,BDESH,,
HPTillakaratne19862003,HP Tillakaratne,200,15,180,141,6,23.5,4.7,30.0,0,0,1,3,1986,2003,SL,,
ACVoges20072013,AC Voges,31,15,301,276,6,46.0,5.5,50.1,0,0,1,3,2007,2013,AUS,,
KPJWarnaweera19901993,KPJ Warnaweera,6,6,294,200,6,33.33,4.08,49.0,0,0,2,24,1990,1993,SL,,
KWeeraratne20002008,K Weeraratne,15,14,480,385,6,64.16,4.81,80.0,0,0,3,46,2000,2008,SL,,
JaiPYadav20022005,Jai P Yadav,12,10,396,326,6,54.33,4.93,66.0,0,0,2,32,2002,2005,INDIA,,
ZahidShah20082008,Zahid Shah,2,2,120,98,6,16.33,4.9,20.0,0,0,3,49,2008,2008,UAE,,
AbuJayed20192019,Abu Jayed,2,2,108,114,5,22.8,6.33,21.6,0,1,5,58,2019,2019,BDESH,,
